Date;Puissance moyenne journaliere de injection RTE;Puissance moyenne journaliere du refoulement RTE;Puissance moyenne journaliere des pertes modelisees;Energie moyenne journaliere des consommations totales;Energie moyenne journaliere des consommations HTA profilees;Puissance moyenne journaliere de la production decentralisee totale;Puissance moyenne journaliere de la production decentralisee profilee;Puissance moyenne journaliere de la production photovoltaique profilee;Temperature moyenne journaliere realisee;Temperature moyenne journaliere normale;Temperature moyenne journaliere realisee lissee;Temperature moyenne journaliere normale lissee;Puissance moyenne journaliere de la production eolienne totale;Puissance moyenne journaliere de la production photovoltaique totale;Puissance moyenne journaliere de la production autre;mois;Puissance moyenne journaliere du soutirage net vers autres GRD;Energie moyenne journaliere des consommations HTA telerelevees a courbe de charge;Energie moyenne journaliere des consommations totales profilees;Puissance moyenne journaliere de la production decentralisee telerelevee a courbe de charge;Puissance moyenne journaliere de la production autre profilee;Categorie client;Puissance moyenne journaliere
2011-11-21;44615907708.3333;273555833.333333;2980884111.75;43910162624.2292;2224561548.3125;3022866496.85417;166721857.895833;83939460.9791667;10.171875;7.97395833333333;10.0416666666667;8.35625;689940729.375;135471961.833333;2197453805.75;11;474171635.833333;12541256931.875;31368905692.3542;2856144638.95833;0.0;PME / PMI;5179156266.83333
2011-12-04;37826313291.6667;1783768500.0;2749229749.91667;38682843284.7708;1381582756.22917;5816593052.77083;216079622.5625;73641475.0833333;11.265625;6.37395833333333;10.3875;6.67916666666667;3388894973.66667;115937107.666667;2311760971.45833;12;427064809.791667;8236654707.29167;30446188577.4792;5600513430.20833;0.0;PME / PMI;3727239625.85417
2011-12-20;53696844625.0;833266416.666667;3884494097.39583;53269944524.0;2459545436.375;4892296295.85417;205148442.729167;73266275.4583333;6.77708333333333;5.12291666666667;5.70416666666667;5.33333333333333;2275398728.35417;98363794.3125;2518533773.375;12;601435882.9166663;12862496881.25;40407447642.75;4687147853.125;0.0;Professionnels;6828396872.6875
2012-01-08;43298201041.6667;630167708.333333;3281819560.10417;43087469815.6042;1449244054.10417;4201259287.35417;244268609.645833;71651449.2083333;7.92916666666667;4.85;7.98541666666667;4.96875;1431397221.95833;127511914.333333;2642350151.083338;1;500003245.0000003;8315732088.54167;34771737727.0625;3956990677.70833;0.0;Professionnels;4827623295.85417
2012-01-13;53796662541.6667;289526958.333333;3898473659.125;52549541579.25;2379121019.75;3524596908.39583;254528739.645833;84694160.9791667;4.99479166666667;4.975;6.02083333333333;5.06875;744960973.645833;152155435.0;2627480499.937504;1;583717253.3333333;13100760420.0;39448781159.25;3270068168.75;0.0;Entreprises;15479881439.75
2012-01-13;53796662541.6667;289526958.333333;3898473659.125;52549541579.25;2379121019.75;3524596908.39583;254528739.645833;84694160.9791667;4.99479166666667;4.975;6.02083333333333;5.06875;744960973.645833;152155435.0;2627480499.937504;1;583717253.3333333;13100760420.0;39448781159.25;3270068168.75;0.0;Professionnels;6644967449.66667
2012-02-07;71679694687.5;752644312.5;6091221270.8125;68948498398.4375;3173529085.72917;4902722128.25;262220317.833333;150210380.020833;-4.53020833333333;6.0625;-3.50208333333333;6.19791666666667;2200879657.10417;271760761.916667;2430081709.2500033;2;790052833.9583333;13901606141.25;55046892257.1667;4640501810.41667;0.0;Residentiels;35331118358.3542
2012-02-07;71679694687.5;752644312.5;6091221270.8125;68948498398.4375;3173529085.72917;4902722128.25;262220317.833333;150210380.020833;-4.53020833333333;6.0625;-3.50208333333333;6.19791666666667;2200879657.10417;271760761.916667;2430081709.2500033;2;790052833.9583333;13901606141.25;55046892257.1667;4640501810.41667;0.0;Entreprises;17075135226.97917
2012-02-10;71181949166.6667;664765916.666667;6020017938.39583;68223551924.1042;3057351189.77083;4495926123.70833;262594437.875;150572286.875;-2.95729166666667;6.24895833333333;-3.2;6.375;1781978034.5625;258658597.625;2455289491.416663;2;769539511.2500002;13426829090.0;54796722834.1042;4233331685.83333;0.0;Residentiels;35513393046.6042
2012-02-16;58033707625.0;404550229.166667;4362803886.25;56523919916.0208;2662331436.64583;3882797526.1875;291989230.770833;178003904.9375;6.21354166666667;6.56458333333333;4.01458333333333;6.72083333333333;1255978969.08333;280796398.354167;2346022158.75;2;625231119.7916667;13394451936.25;43129467979.7708;3590808295.41667;0.0;PME / PMI;6427108609.875
2012-02-19;47482613416.6667;577484562.5;3710509617.5625;46879373814.2083;1630198787.0;4237861392.9375;291956771.270833;177972921.375;4.84270833333333;6.75104166666667;5.31666666666667;6.9;1635715316.5625;295787131.354167;2306358945.2291627;2;553106815.416667;8748615486.875;38130758327.3333;3945904621.66667;0.0;PME / PMI;4431197939.52083
2012-02-20;56323996875.0;370485083.333333;4169738944.8125;54695980542.0833;2450471830.14583;3529031105.64583;312455508.5625;196633511.1875;2.88229166666667;6.7875;4.38125;6.97083333333333;854963368.333333;342627446.083333;2331440291.249997;2;616823410.4166667;12505733470.8333;42190247071.25;3216575597.08333;0.0;PME / PMI;6269175225.41667
2012-02-21;57900931895.8333;133459791.666667;4347755926.35417;56031202206.8542;2646674615.58333;3246777873.35417;313014658.979167;197230132.833333;3.084375;6.86354166666667;4.03125;7.02291666666667;561722872.6875;345017692.229167;2340037308.39583;2;635291844.375;13362121592.9167;42669080613.9375;2933763214.375;0.0;Residentiels;26671212345.3125
2012-02-21;57900931895.8333;133459791.666667;4347755926.35417;56031202206.8542;2646674615.58333;3246777873.35417;313014658.979167;197230132.833333;3.084375;6.86354166666667;4.03125;7.02291666666667;561722872.6875;345017692.229167;2340037308.39583;2;635291844.375;13362121592.9167;42669080613.9375;2933763214.375;0.0;Entreprises;16008796208.50003
2012-02-21;57900931895.8333;133459791.666667;4347755926.35417;56031202206.8542;2646674615.58333;3246777873.35417;313014658.979167;197230132.833333;3.084375;6.86354166666667;4.03125;7.02291666666667;561722872.6875;345017692.229167;2340037308.39583;2;635291844.375;13362121592.9167;42669080613.9375;2933763214.375;0.0;Professionnels;6965365561.27083
2012-03-04;39054770770.8333;829572666.666667;2866069846.625;39538745408.5208;1407389804.41667;4613798613.625;320062873.833333;220791068.145833;8.79895833333333;7.59895833333333;9.30416666666667;7.75625;1915097641.875;317859700.4375;2380841271.4791636;3;434181462.7083333;8229677358.33333;31309068050.1875;4293735739.79167;0.0;Entreprises;9637067162.75
2012-03-22;42127881895.8333;537234437.5;2742347624.91667;42370962574.4167;2007332424.0;3947204729.5625;385094056.229167;281768025.041667;12.3979166666667;9.10104166666667;10.8916666666667;9.28541666666667;1191297271.70833;408379187.395833;2347528270.6874967;3;424541988.5416667;13004850324.5833;29366112249.8333;3562110673.33333;0.0;Entreprises;15012182748.5833
2012-03-25;30201892304.3478;585803304.347826;2061306449.02174;31105629011.6739;1030735107.93478;3878385396.34783;396142436.130435;294278898.23913;13.7409420289855;9.46376811594203;13.404347826087;9.60434782608696;1100885252.47826;500905679.173913;2276594464.8695626;3;327538935.6521738;7829766575.21739;23275862436.4565;3482242960.21739;0.0;Entreprises;8860501683.15217
2012-04-13;43275750645.8333;266785395.833333;2846211021.41667;41640183709.5833;2260270865.625;1902228282.45833;409960520.583333;275084263.020833;8.95694444444445;11.646875;9.53125;11.8125;484626156.083333;427268028.583333;990334097.6666657;4;424798801.25;12411197067.9167;29228986641.6667;1492267761.875;0.0;Entreprises;14671467933.5417
2012-04-16;45950834958.3333;1162011187.5;3100698736.6875;44970635176.7708;2298255597.66667;3725281904.47917;418297647.1875;283624550.541667;6.98194444444444;12.034375;8.16458333333333;12.19375;2375733843.85417;447349221.0625;902198839.4583323;4;442771761.8750003;12378310822.9167;32592324353.8542;3306984257.29167;0.0;Professionnels;5310779122.0
2012-04-23;43450607520.8333;1272443125.0;2867033852.0;43260032327.3958;2277743747.8125;4375419765.79167;422857607.458333;289708011.208333;8.96736111111111;12.9347222222222;9.36458333333333;13.0979166666667;2916088094.9375;432001536.458333;1027330134.375;4;426517982.291667;12212793658.5417;31047238668.8542;3952562158.33333;0.0;Professionnels;5265946595.60417
2012-05-02;37713896125.0;545599687.5;2375187507.14583;37166992351.8958;2230616959.5625;2722134843.85417;502359182.604167;339730422.895833;12.6472222222222;14.05625;13.05;14.2375;976308215.270833;547630018.625;1198196610.0208335;5;348251422.2916667;11784514890.8333;25382477461.0625;2219775661.25;0.0;Residentiels;13767240921.4792
2012-05-04;36891050791.6667;364963312.5;2304140493.5;36138330180.3333;1989407651.375;2251768382.95833;504530483.166667;340748295.645833;13.6392361111111;14.321875;13.7833333333333;14.4916666666667;535291667.9375;492933304.708333;1223543410.3125;5;335385188.3333333;12112945181.0417;24025384999.2917;1747237899.79167;0.0;Residentiels;12942475175.6042
2012-05-18;32851539395.8333;1144372020.83333;1994397543.3125;33214412045.75;1494545161.33333;3800125751.20833;523965118.083333;356607014.770833;14.1260416666667;15.9434027777778;13.4375;16.1354166666667;2175508542.10417;482402406.479167;1142215079.9166663;5;298483537.083333;9757367117.08333;23457044928.6667;3276160633.125;523709.75;Entreprises;11251912278.41666
2012-05-18;32851539395.8333;1144372020.83333;1994397543.3125;33214412045.75;1494545161.33333;3800125751.20833;523965118.083333;356607014.770833;14.1260416666667;15.9434027777778;13.4375;16.1354166666667;2175508542.10417;482402406.479167;1142215079.9166663;5;298483537.083333;9757367117.08333;23457044928.6667;3276160633.125;523709.75;PME / PMI;4001289308.5625
2012-05-24;35150155291.6667;443564083.333333;2168909659.97917;34673674715.0208;1991853610.39583;2440719297.14583;524706867.145833;365797706.270833;19.6017361111111;16.559375;17.2770833333333;16.7791666666667;733893019.583333;585700482.604167;1121125884.4791667;5;304726130.4166663;12944451974.375;21729222740.6458;1916012430.0;476921.9375;PME / PMI;4396552260.20833
2012-05-27;26046700354.1667;434381312.5;1713068652.64583;25920986574.875;833407045.1875;2258292591.6875;520817171.6875;362278163.166667;18.39375;16.921875;19.1083333333333;17.0958333333333;520538935.666667;581727219.791667;1156026484.7708333;5;236556405.8333337;7575852738.33333;18345133836.5417;1737475420.0;476900.895833333;Entreprises;8409259783.52083
2012-06-16;28689427854.1667;1124290437.5;1931955981.3125;29080601831.0625;1216471482.77083;3708204404.5625;505075578.104167;379372273.166667;18.4215277777778;18.8465277777778;17.78125;19.0708333333333;2042263048.14583;625463431.604167;1040478192.6666657;6;260784008.95833367;9024203158.125;20056398672.9375;3203128826.45833;687006.75;Residentiels;11459238255.2708
2012-06-16;28689427854.1667;1124290437.5;1931955981.3125;29080601831.0625;1216471482.77083;3708204404.5625;505075578.104167;379372273.166667;18.4215277777778;18.8465277777778;17.78125;19.0708333333333;2042263048.14583;625463431.604167;1040478192.6666657;6;260784008.95833367;9024203158.125;20056398672.9375;3203128826.45833;687006.75;Entreprises;10240674640.89583
2012-06-16;28689427854.1667;1124290437.5;1931955981.3125;29080601831.0625;1216471482.77083;3708204404.5625;505075578.104167;379372273.166667;18.4215277777778;18.8465277777778;17.78125;19.0708333333333;2042263048.14583;625463431.604167;1040478192.6666657;6;260784008.95833367;9024203158.125;20056398672.9375;3203128826.45833;687006.75;Professionnels;3778678730.83333
2012-06-24;26510155291.6667;1239355291.66667;1752333942.0625;26839760011.7708;955461399.479167;3564033732.35417;502171359.645833;384001106.833333;17.809375;19.509375;18.3416666666667;19.7770833333333;2019201983.16667;622068304.583333;922763674.3333337;6;242739778.541667;7730711919.375;19109048092.3958;3061862372.70833;691846.25;Professionnels;3189247219.52083
2012-06-25;33927567270.8333;448259979.166667;2085207615.08333;33414546020.4583;1718371018.14583;2318476324.33333;490888769.958333;383133801.604167;18.621875;19.5753472222222;18.60625;19.8541666666667;797107796.6875;612947568.4375;908421048.645833;6;298029980.4166667;12162400506.0417;21252145514.4167;1827587554.375;689704.0;Residentiels;11164270936.4792
2012-07-02;33201183645.8333;409713979.166667;1983381232.45833;32925389644.7917;1879521478.02083;2410921320.10417;469217691.979167;395957585.020833;17.34375;20.121875;18.7979166666667;20.4208333333333;917260554.3125;616792357.645833;876869846.8750002;7;293620109.5833333;12024734787.2917;20900654857.5;1941703628.125;863003.020833333;Entreprises;13904256265.31253
2012-07-05;35297847687.5;233136333.333333;2135973683.39583;34458115953.1667;2113339198.4375;1842459429.04167;467516738.416667;398401714.791667;18.6642361111111;20.3465277777778;19.4625;20.64375;440687861.375;547057585.0625;854715414.5000007;7;313081146.666667;12980805413.5417;21477310539.625;1374942690.625;860823.1875;PME / PMI;4497770167.10417
2012-07-05;35297847687.5;233136333.333333;2135973683.39583;34458115953.1667;2113339198.4375;1842459429.04167;467516738.416667;398401714.791667;18.6642361111111;20.3465277777778;19.4625;20.64375;440687861.375;547057585.0625;854715414.5000007;7;313081146.666667;12980805413.5417;21477310539.625;1374942690.625;860823.1875;Professionnels;4366763751.58333
2012-07-07;29047116458.3333;587065583.333333;1923771221.875;29003101445.6875;1302155514.79167;2726743371.97917;472672239.270833;398536683.520833;18.8145833333333;20.475;19.125;20.7604166666667;1173946772.0;654504609.270833;898292019.7499998;7;259921579.375;9183747630.41667;19819353815.2708;2254071132.70833;862786.729166667;Entreprises;10485903145.20834
2012-07-11;34058675270.8333;869385083.333333;2041001335.375;34158599096.2917;1984548347.375;3311398421.4375;458404895.1875;391477831.395833;17.728125;20.7;18.6395833333333;21.00625;1886413954.70833;611175502.833333;813808999.5833336;7;301088177.0833333;12838271214.1667;21320327882.125;2852993526.25;848237.458333333;Professionnels;4235133347.83333
2012-07-17;34123377104.1667;831501416.666667;2046697181.70833;34090555591.8333;1988834113.375;3153413585.35417;448495599.9375;386652449.8125;19.8298611111111;20.9465277777778;18.7645833333333;21.2958333333333;1699104708.70833;658552935.1875;795755977.1875007;7;308036499.3750003;12912585541.875;21177970049.9583;2704917985.41667;832128.083333333;Professionnels;4208338942.35417
2012-07-31;33357853833.3333;170596229.166667;1987671583.8125;32625584788.625;1935562668.54167;1736892968.22917;424833218.020833;374620414.291667;20.2614583333333;21.078125;20.31875;21.4833333333333;440990658.541667;639093011.479167;656809322.9791664;7;310894199.9999997;11533120452.0833;21092464336.5417;1312059750.20833;801266.229166667;Residentiels;10550103748.8542
2012-08-03;32285422166.6667;369062916.666667;1907601605.27083;32053402155.0208;1901038389.04167;2344768584.89583;429057235.104167;391274426.354167;20.2020833333333;20.9875;20.8791666666667;21.4333333333333;1040709847.375;637504453.229167;666554319.416667;8;300124074.5833337;10890530815.4167;21162871339.6042;1915711349.79167;932052.5;Entreprises;12791569204.45837
2012-08-03;32285422166.6667;369062916.666667;1907601605.27083;32053402155.0208;1901038389.04167;2344768584.89583;429057235.104167;391274426.354167;20.2020833333333;20.9875;20.8791666666667;21.4333333333333;1040709847.375;637504453.229167;666554319.416667;8;300124074.5833337;10890530815.4167;21162871339.6042;1915711349.79167;932052.5;Professionnels;4152029776.0
2012-08-06;29652399395.8333;861899812.5;1726818870.4375;29833831281.25;1699758157.5625;3043044499.16667;413144842.708333;379092639.0;18.1590277777778;20.8909722222222;19.36875;21.3395833333333;1769174241.66667;563615299.270833;710253077.9999996;8;272893931.0416663;9694448676.875;20139382604.375;2629899656.45833;903607.895833333;Entreprises;11394206834.4375
2012-08-24;33298839229.1667;472633354.166667;1981647756.85417;32830541039.9167;1993929921.27083;2295822711.33333;385427505.916667;353913087.416667;20.5138888888889;19.6284722222222;21.7645833333333;20.1791666666667;1165105154.14583;524549295.3125;606166035.708333;8;309839789.583333;11425760987.2917;21404780052.625;1910395205.41667;837747.708333333;PME / PMI;4480266829.35417
2012-09-18;35161130479.1667;216153604.166667;2125204055.60417;34230457367.7917;1978721528.5625;1742105782.27083;308737547.6875;280811530.4375;16.2809027777778;16.765625;16.9166666666667;17.2854166666667;797049670.479167;390332477.145833;554723132.6249994;9;331421233.9583333;12723918585.625;21506538782.1667;1433368234.58333;363630.854166667;Professionnels;4127319262.89583
2012-09-30;29921475562.5;277677666.666667;1998437565.29167;28992432396.2917;1043339990.72917;1652601295.29167;281610318.0;258722292.291667;12.7263888888889;15.228125;13.86875;15.7416666666667;591433289.729167;391088411.854167;670078352.583333;9;305529229.583333;7611162857.08333;21381269539.2083;1370990977.29167;337580.229166667;Professionnels;3315120015.25
2012-10-10;37901208354.1667;172174395.833333;2342583777.47917;36417223611.625;1841113667.25;1386859530.0;234957940.0;208127363.583333;15.8569444444444;13.928125;16.35;14.4208333333333;393292108.645833;347773349.75;645794618.3749998;10;356086099.166667;12944224639.5833;23472998972.0417;1151901590.0;1221035.27083333;PME / PMI;4383269914.22917
2012-10-14;33214977687.5;613817125.0;2283471198.1875;32226658911.8542;1035579735.08333;2259936876.08333;235072251.708333;208262149.645833;10.3958333333333;13.403125;12.4395833333333;13.8708333333333;1274731864.97917;301708030.666667;683496803.9583333;10;350967328.541667;7766073573.54167;24460585338.3125;2024864624.375;1221084.70833333;Professionnels;3588211740.10417
2012-10-17;40370354812.5;1494699500.0;2542566563.25;40128835372.8958;1935719728.89583;4188764642.33333;213582282.541667;183437527.8125;14.3940972222222;12.978125;12.9520833333333;13.4625;3222180592.66667;259424929.895833;707158858.4791667;10;393018018.7500003;12976031721.0417;27152803651.8542;3975182359.79167;1094345.5625;PME / PMI;4802577750.79167
2012-10-19;38357893520.8333;1059845020.83333;2375337701.85417;37477520356.9792;1827219454.35417;2913846235.83333;214218572.708333;183642978.041667;16.0520833333333;12.728125;15.05;13.1833333333333;1944505835.875;252783585.083333;716556905.4166657;10;359036677.0833333;12337604236.875;25139916120.1042;2699627663.125;1115060.08333333;Residentiels;13884828787.3333
2012-11-16;48785774708.3333;208800375.0;3301164779.79167;47971152728.6458;2366146179.9375;3181609163.4375;167692436.770833;118886604.875;7.57291666666667;8.67395833333333;7.88333333333333;9.07916666666667;624029469.3125;210800516.770833;2346778776.66667;11;486265988.3333337;12853680904.7917;35117471823.8542;3013916726.66667;248041.333333333;Entreprises;15219827084.7292
2012-11-23;47573511187.5;970639541.666667;3187312113.83333;47528468465.2083;2280941972.04167;4589663321.75;158105507.375;108243972.958333;9.21770833333333;7.69895833333333;9.0625;8.07291666666667;2159329188.35417;177165899.416667;2253167890.291669;11;476754388.5416663;12682551102.2917;34845917362.9167;4431557814.375;225962.916666667;Professionnels;5981482759.52083
2012-11-25;37076207604.1667;1867378916.66667;2629156490.72917;38093199460.6667;1295790090.45833;5905312474.45833;157837015.916667;108232675.854167;11.2625;7.4375;10.5208333333333;7.79583333333333;3608550165.1875;145770876.25;2150990979.708334;11;391785210.625;7991788517.70833;30101410942.9583;5747475458.54167;225962.916666667;Residentiels;20909948173.6667
2012-12-06;58851292041.6667;446093958.333333;4362042557.10417;57620389754.3125;2763248909.52083;4194928906.35417;155838065.520833;91860478.2291667;2.58541666666667;6.17395833333333;4.17708333333333;6.4625;1468554697.0;201761183.333333;2524612150.0625;12;617694678.333333;14004974770.625;43615414983.6875;4039090840.83333;256236.270833333;Entreprises;16768223680.14583
2012-12-14;55340160750.0;1880430395.83333;3967655113.91667;55959603354.0625;2450058438.0;7045715455.04167;149612364.208333;88062264.1666667;8.31770833333333;5.46145833333333;4.86666666666667;5.73125;4468265721.39583;101714770.520833;2475734662.166666;12;578187341.2499998;13158703527.2917;42800899826.7708;6896103090.83333;245737.083333333;PME / PMI;6240458654.22917
2012-12-26;42746742208.3333;2318564250.0;2744098677.60417;44352124002.1875;2132429483.66667;7130810299.33333;147310110.166667;93850646.9375;9.12083333333333;4.875;9.74583333333333;5.06875;4471049335.02083;176189707.520833;2483570584.270833;12;462765577.916667;9292382886.25;35059741115.9375;6983500189.16667;261785.125;Professionnels;6154653045.66667
2012-12-28;44504354250.0;1065350229.16667;2895079630.58333;45361303602.2708;2035914604.10417;5314679844.4375;142027219.229167;94050415.5625;9.37395833333333;4.825;9.58958333333333;5.025;2668807034.10417;162165959.5625;2483706090.333333;12;497300632.4999997;9642999573.125;35718304029.1458;5172652625.20833;261786.729166667;Entreprises;11678914177.22917
2012-12-28;44504354250.0;1065350229.16667;2895079630.58333;45361303602.2708;2035914604.10417;5314679844.4375;142027219.229167;94050415.5625;9.37395833333333;4.825;9.58958333333333;5.025;2668807034.10417;162165959.5625;2483706090.333333;12;497300632.4999997;9642999573.125;35718304029.1458;5172652625.20833;261786.729166667;PME / PMI;5316451867.91667
2013-01-03;51189295250.0;443780291.666667;3538776068.79167;50767606567.4583;2279787410.89583;4122194419.14583;133940958.3125;78309936.5208333;7.38020833333333;4.78645833333333;7.44166666666667;4.94791666666667;1471041682.875;163803161.3125;2487349393.1875033;1;561326741.2500002;12110433925.0;38657172642.4583;3988253460.83333;220719.9375;Entreprises;14390221335.89583
2013-01-15;60905632000.0;614586562.5;4594658441.16667;59524486707.5625;2730819365.89583;4485441466.14583;159693876.979167;97546315.5208333;2.4875;5.0;3.2625;5.12916666666667;1856197831.75;158908453.875;2470334798.708337;1;657341754.7916667;13857830716.25;45666655991.3125;4325747589.16667;274464.75;PME / PMI;6893365710.72917
2013-01-15;60905632000.0;614586562.5;4594658441.16667;59524486707.5625;2730819365.89583;4485441466.14583;159693876.979167;97546315.5208333;2.4875;5.0;3.2625;5.12916666666667;1856197831.75;158908453.875;2470334798.708337;1;657341754.7916667;13857830716.25;45666655991.3125;4325747589.16667;274464.75;Professionnels;7205752274.60417
2013-01-16;62765949312.5;184180125.0;4812588765.95833;60463869594.7708;2758738227.9375;3372196999.91667;159900105.125;97569755.1875;0.175;5.02604166666667;2.02916666666667;5.16041666666667;746839457.3125;138168579.291667;2487188139.750004;1;677507826.666667;13527995905.625;46935873689.1458;3212296894.79167;274464.75;Entreprises;16286734133.5625
2013-01-20;56755804854.1667;434934958.333333;4610325055.08333;54964499243.6042;1741673934.66667;3874869114.39583;159778898.354167;97559884.5;1.69791666666667;5.21458333333333;1.17291666666667;5.30625;1258748545.58333;132499460.333333;2483620009.687504;1;620914711.4583337;9141383887.70833;45823115355.8958;3715090216.04167;274532.479166667;PME / PMI;5273235675.5625
2013-02-11;58111461687.5;440679916.666667;4274361586.35417;56745062961.875;2446925560.58333;3982360244.64583;231951352.5625;173363318.208333;3.75729166666667;6.28958333333333;3.52291666666667;6.42916666666667;1269066584.27083;229275310.791667;2484017703.5;2;633717467.0833333;12562750419.5833;44182312542.2917;3750408892.08333;159753.729166667;Residentiels;28434958372.9583
2013-02-11;58111461687.5;440679916.666667;4274361586.35417;56745062961.875;2446925560.58333;3982360244.64583;231951352.5625;173363318.208333;3.75729166666667;6.28958333333333;3.52291666666667;6.42916666666667;1269066584.27083;229275310.791667;2484017703.5;2;633717467.0833333;12562750419.5833;44182312542.2917;3750408892.08333;159753.729166667;Entreprises;15009675980.16663
2013-02-12;60459310875.0;263736687.5;4538466549.625;58494307800.9583;2650022778.1875;3479825754.10417;232081689.729167;173403540.041667;2.93541666666667;6.34895833333333;3.31041666666667;6.48541666666667;750325856.25;259880831.770833;2469618188.874999;2;642625591.0416663;13502247332.9167;44992060468.0417;3247744064.375;159673.479166667;PME / PMI;6825964136.41667
2011-09-20;35570164583.3333;243198854.166667;2205885731.41667;34371080416.1042;1951016891.41667;1588048751.33333;240901574.041667;205056688.75;15.7510416666667;16.503125;15.9541666666667;17.4208333333333;675878695.770833;320889819.5625;591280235.9375005;9;338048332.916667;12898606852.9167;21472473563.1875;1347147177.29167;0.0;Residentiels;10954170835.0625
2011-10-04;35466922000.0;346536395.833333;2200013067.02083;34349916553.6042;1828562774.58333;1761760504.39583;217781993.5625;187730106.791667;18.1256944444444;14.728125;19.1770833333333;15.2145833333333;1008735312.8125;292112047.4375;460913144.2291667;10;332216487.916667;13181230262.5;21168686291.1042;1543978510.83333;0.0;Professionnels;4083352199.79167
2011-10-06;34994880916.6667;1223349729.16667;2162562120.4375;34755636198.8125;1828396787.52083;3483681504.5;218856270.125;188774296.041667;16.1034722222222;14.4690972222222;17.6583333333333;14.9541666666667;2706435514.02083;280085722.4375;497160267.979167;10;337014372.7083333;13093300641.0417;21662335557.7708;3264825234.375;0.0;PME / PMI;4192722159.91667
2011-10-10;35921823854.1667;1158200291.66667;2241002464.77083;35357873693.5417;1729811178.75;3191276207.97917;202639531.520833;169392497.395833;16.1336805555556;13.928125;15.2958333333333;14.4208333333333;2376454301.79167;261206859.979167;553615046.3124993;10;356023612.0833333;12316113881.875;23041759811.6667;2988636676.45833;0.0;Professionnels;4138440366.64583
2011-10-19;40928578687.5;259161583.333333;2653084887.10417;39239094207.4375;1831932253.47917;1633187555.29167;190928888.833333;153203893.770833;10.5246527777778;12.728125;12.1541666666667;13.1833333333333;909627383.416667;196574463.416667;526985708.27083397;10;410425564.791667;13114881028.5417;26124213178.8958;1442258666.45833;0.0;Residentiels;14848552889.375
2011-10-19;40928578687.5;259161583.333333;2653084887.10417;39239094207.4375;1831932253.47917;1633187555.29167;190928888.833333;153203893.770833;10.5246527777778;12.728125;12.1541666666667;13.1833333333333;909627383.416667;196574463.416667;526985708.27083397;10;410425564.791667;13114881028.5417;26124213178.8958;1442258666.45833;0.0;Professionnels;4928786483.66667
2011-10-24;40380492458.3333;1507208145.83333;2603286310.10417;39854050056.625;1746062342.25;4004845886.125;178777593.833333;136707377.833333;12.9135416666667;11.9940972222222;11.675;12.46875;3287733746.27083;179741526.4375;537370613.4791667;10;420793831.8749997;12307234295.8333;27546815760.7917;3826068292.29167;0.0;Entreprises;14053296638.0833
2011-10-25;41787384479.1667;505653812.5;2725587061.83333;40313671502.8542;1907653809.70833;2173780103.27083;178971305.770833;136900241.604167;12.0840277777778;11.878125;11.8708333333333;12.33125;1399577998.41667;188783060.375;585419044.6250007;10;416252205.416667;12953905207.9167;27359766294.9375;1994808797.5;0.0;PME / PMI;4645851539.10417
2011-11-14;42584178062.5;553080083.333333;2800173977.95833;42483751996.2083;2202340502.89583;3702448818.0;171802786.541667;90941262.6458333;9.75104166666667;8.96145833333333;11.1708333333333;9.36875;1294832931.64583;158347375.625;2249268510.750004;11;449620822.9166663;12450484545.2083;30033267451.0;3530646031.45833;0.0;Entreprises;14652825048.10413
2011-11-15;46086514354.1667;445466458.333333;3119577027.14583;45581916517.0625;2472365027.35417;3548605878.35417;172178802.3125;91332415.5;7.81875;8.81041666666667;9.81666666666667;9.21458333333333;1140699613.54167;142299346.791667;2265606918.0;11;488160230.0000003;13397687350.0;32184229167.0625;3376427076.04167;0.0;Entreprises;15870052377.35417
2011-11-29;48290113312.5;884141687.5;3328739998.89583;48301420054.6458;2388827102.3125;4737471842.14583;157675662.5625;76433354.2708333;8.7125;6.959375;8.40833333333333;7.275;2398500673.39583;126879464.875;2212091703.875;11;513283413.5416663;13492444111.25;34808975943.3958;4579796179.58333;0.0;PME / PMI;5641248708.125
2011-12-15;51107582937.5;1883034458.33333;3615439216.22917;51789610606.6667;2404419951.27083;6731255796.91667;209945634.625;69338216.5;7.50520833333333;5.4125;7.88958333333333;5.65;4120110167.4375;109905205.166667;2501240424.416667;12;550754453.125;13271034018.9583;38518576587.7083;6521310162.29167;0.0;Entreprises;15675453970.22913
2011-12-16;49535449395.8333;1826230229.16667;3455090599.0625;50108095381.9167;2236858270.1875;6390725415.27083;209997824.854167;69389677.3125;8.378125;5.34895833333333;8.09166666666667;5.57916666666667;3869547025.75;85624958.6041667;2435553431.041669;12;536758600.833333;12425587626.6667;37682507755.25;6180727590.41667;0.0;Professionnels;6541565287.625
2011-12-21;51550006895.8333;589009854.166667;3656972433.54167;51166190485.5208;2366489247.91667;4432797320.66667;205302901.5;73420081.8333333;8.25520833333333;5.05104166666667;6.83125;5.27291666666667;1763279074.83333;111038580.895833;2558479665.0624995;12;570631443.3333337;12518877002.5;38647313483.0208;4227494419.16667;0.0;Professionnels;6682909636.41667
2011-12-28;50626577625.0;572042312.5;3556652039.125;50435961903.3333;2450892738.95833;4502825977.6875;195459829.145833;74961385.5416667;4.83854166666667;4.825;5.33541666666667;5.025;1819755251.33333;136340038.416667;2546730687.8541703;12;564747347.7083337;10066613252.7083;40369348650.625;4307366148.54167;0.0;Entreprises;12517505991.66663
